0.24185105786638994  20.073327222731393
0.4920271795532192   40.421631530705724
0.7424154047768747   62.694775435380365
0.9927127284847479   84.14298808432628
1.2425252441084453   101.19156736938584
1.4920650551847954   115.76535288725935
1.758376195923067  132.53895508707603
2.00767360295733   144.9129239230064
2.2490398527395445   160.31164069660858
2.497640348152806  166.3611365719523
2.7545053063759832   172.41063244729602
3.00359060987342   182.85976168652607
3.261303982243904  196.6086159486709
3.758050465491513  204.5829514207149
4.254403042170728  208.98258478460124
4.742127549976895  210.08249312557282
5.254827249244382  212.83226397800178
5.757626258417859  200.73327222731433
6.254251539644423  207.60769935838675
6.74930119459742   200.18331805682857
7.254221239139163  207.33272227314387
7.755959730628508  185.60953253895502
8.260273765065033  187.25939505041242
9.257880025149419  165.5362053162236
10.258698138791464   172.9605866177818
11.239108862140275   145.18790100824927
12.264750664717333   152.88725939505036
13.783260485868603   133.36388634280473

