0.00   49.972542658559355
1.1066078856034727   46.89155105283349
1.3615624405317486   46.06644132918906
1.6000697760822087   45.29633690671452
1.8550243310104846   44.4712271830701
2.1100695042273436   43.75600723738066
2.3568457586110028   43.013345053298664
2.6036899767110997   42.35310020268291
2.85046623109476   41.610438018600924
3.105534058883763  40.92269051740023
3.3526727864217554   40.61958744513819
3.5912933948329453   39.986845245107375
3.8548113780323137   39.546319538209204
4.102153996719619  39.49046846634589
4.61253885259123   38.417170353320714
5.106453834512881  37.37140509697667
5.609317372432105  37.1772554136876
6.10336828178663   36.29632482427604
6.605688109974353  35.442836473257046
7.091673991644993  34.781715645851655
7.5946281478527995   34.69745574051756
8.105420786023032  34.11866162828983
8.599720895671165  33.539927928254485
9.110966625284313  33.510582705801696
10.06701222440713  32.875212575401974
11.08929979248412  32.569270130097664
12.078443721511874   32.071141397756904
13.084148142778176   31.655369586689996
14.60107563908548  31.18278010868154
